ADM1_FR,ADM2_FR,ADM2_PCODE,pcode_ch,year,ch,asi,bio,pluie
Batha,Batha Est,TD0102,TCD0102,2011,,3.765357102965192,66.28255102772627,92.7365746826087
Batha,Batha Est,TD0102,TCD0102,2012,,0.0011203326123145,140.418808330372,138.19836966746303
Batha,Batha Est,TD0102,TCD0102,2013,,1.5846692021435522,77.89293275359107,98.64387520647183
Batha,Batha Est,TD0102,TCD0102,2014,15.999802963606482,4.301328529383699,80.54478585072266,108.0843046320045
Batha,Batha Est,TD0102,TCD0102,2015,8.000125386795874,10.318331745456224,73.25156756885632,98.65156279275348
Batha,Batha Est,TD0102,TCD0102,2016,21.999939442961757,0.0,118.96258931901802,131.11818816797984
Batha,Batha Est,TD0102,TCD0102,2017,15.999866277757812,0.001416891244986,81.08716624003213,139.69027774250415
Batha,Batha Est,TD0102,TCD0102,2018,27.000052486868185,0.000288320892875,91.51603253323526,139.6261033034185
Batha,Batha Est,TD0102,TCD0102,2019,14.000015073634705,1.57889059785148,92.8617188435594,121.89900450374886
Batha,Batha Est,TD0102,TCD0102,2020,6.9998191163835335,1.7140532760362772,112.31049973260608,187.98471557900848
Batha,Batha Est,TD0102,TCD0102,2021,7.999956322182143,1.526866192688524,120.08398255318176,88.75778071161578
Batha,Batha Est,TD0102,TCD0102,2022,15.999718785151856,0.5289776068605475,169.9276731616992,146.75793366831994
Batha,Batha Est,TD0102,TCD0102,2023,15.999947554052104,0.1620256589178983,84.83795452530059,109.9151176127361
Batha,Batha Est,TD0102,TCD0102,2024,25.999750881747495,0.038189885933632,148.35168111138557,144.43278727865277
Batha,Batha Est,TD0102,TCD0102,2025,25.99994302769804,0.0370203358416959,155.9203841165454,145.88098069395454
Batha,Batha Est,TD0102,TCD0102,2026,25.0,3.71956850314323,51.246913862804114,77.67002065279549
Batha,Batha Ouest,TD0101,TCD0101,1999,,0.0,152.0464965052184,141.5276446450748
Batha,Batha Ouest,TD0101,TCD0101,2000,,13.968714285714285,100.1623882608235,88.16325663315658
Batha,Batha Ouest,TD0101,TCD0101,2001,,28.931714285714285,83.16777007112651,91.07811518720165
Batha,Batha Ouest,TD0101,TCD0101,2002,,74.73528571428572,55.14109456443418,74.16881908800295
Batha,Batha Ouest,TD0101,TCD0101,2003,,7.220142857142856,74.26751163117844,119.29081061682808
Batha,Batha Ouest,TD0101,TCD0101,2004,,8.776714285714286,66.77114127658731,75.18380182928269
Batha,Batha Ouest,TD0101,TCD0101,2005,,2.3912857142857145,109.59813146499232,95.1224637236338
